anno,attoid,cat,mese,metratura,posizione,prezzo,tipo,zonaOMI,garage,cantina
2021,6f106f8d-64ff-4ff5-aa8a-d3b00b397445,A03,2,3 vani,"9.2172261, 45.4932084",133000,Residenziale singolo,D36,FALSE,FALSE
2021,ac6155de-47ab-49ef-9973-a39d6ff40b27,A03,2,4.5 vani,"9.2159596, 45.492669",350000,Residenziale singolo,D36,FALSE,FALSE
2021,36ace4df-ea75-49b0-aa2d-e38bef9ccfb6,A03,3,41 mq,"9.2141582, 45.4929707",205000,Residenziale singolo,D36,FALSE,['21 mq']
2021,e0b5a37b-7771-4779-b1ba-53a5ffed3983,A03,3,43 mq,"9.2140224, 45.4926511",240000,Residenziale singolo,D36,['13 mq'],FALSE
2021,8c549704-7f3e-4b2d-9ae8-e42d991e6f41,A03,3,72 mq,"9.2132511, 45.4924732",210000,Residenziale singolo,D36,FALSE,FALSE
2021,3f0fc6b3-da3e-46a0-b214-a469fccc40fb,A03,4,87 mq,"9.2159982806402976509862598608194373976, 45.4926548732008015737234947179378611033",330000,Residenziale singolo,D36,FALSE,['6 mq']
2021,d41137eb-34ba-4717-80bb-558a700c7112,A04,4,66 mq,"9.2159596, 45.492669",230000,Residenziale singolo,D36,FALSE,['18 mq']
2021,b6cceb0b-176e-4c7c-bbe1-bbb1508126ab,A03,4,75 mq,"9.2124099, 45.4919826",240000,Residenziale singolo,D36,FALSE,FALSE
2021,9bf4d4c8-e55a-41d7-8862-0a72eba6edf1,A02,5,52 mq,"9.2166224, 45.4939975",245000,Residenziale singolo,D36,['15 mq'],FALSE
2021,2a5e4c2a-d72b-4210-94bb-23a8d344881c,A03,5,65 mq,"9.2141582, 45.4929707",303000,Residenziale singolo,D36,FALSE,FALSE
2021,9bc7cee0-84c5-457a-a9f7-e9edc30ce668,A03,5,68 mq,"9.2138448, 45.4921609",220000,Residenziale singolo,D36,FALSE,FALSE
2021,fb02af9a-2230-4c86-99d2-f87caec961d7,A03,5,38 mq,"9.2159596, 45.492669",128000,Residenziale singolo,D36,FALSE,FALSE
2021,ab6ae7df-962d-4315-92d7-9ecb78361fba,A03,5,75 mq,"9.21620945332336816299302656727179045346, 45.4939449309486816590730677823609749548",149972,Residenziale singolo,D36,FALSE,['4 mq']
2021,04c26fff-deaf-41f0-8236-c4f8084f7a13,A02,5,204 mq,"9.2137441, 45.4925301",820000,Residenziale singolo,D36,FALSE,FALSE
2021,54badda2-00d6-4a15-bdc9-4cf87800db6e,A04,5,71 mq,"9.21664163372950610559315563610041200928, 45.4940949109443569438170884479981214773",225000,Residenziale singolo,D36,FALSE,FALSE
2021,9112371d-4056-4ada-9491-006a37507e3d,A03,5,45 mq,"9.21556620515778, 45.4929933387566",205000,Residenziale singolo,D36,FALSE,FALSE
2021,c2b3bcfb-80ec-4cc2-8418-0382a77af853,A03,5,3.5 vani,"9.2166604, 45.4940855",320000,Residenziale singolo,D36,FALSE,FALSE
2021,5fbd63b6-8abc-4e9e-b26f-2958b4e13a63,A03,6,100 mq,"9.2165187, 45.4926422",345000,Residenziale singolo,D36,FALSE,FALSE
2021,52439bfd-c7fe-49ff-ab8f-c2e514f0cf50,A03,7,53 mq,"9.2148517, 45.4933307",60396,Residenziale singolo,D36,FALSE,FALSE
2021,e803cd8a-80f5-4000-8005-c614dc52df14,A03,7,55 mq,"9.2169573, 45.4938689",150000,Residenziale singolo,D36,FALSE,FALSE
2021,fc3f5b16-9e98-4fec-acb6-26e59d4978d7,A03,7,64 mq,"9.21690449917123, 45.4936001765569",185000,Residenziale singolo,D36,FALSE,FALSE
2021,26037f75-66b1-4726-af5e-95e926c7a8e4,A02,7,43 mq,"9.2160965, 45.4939818",185000,Residenziale singolo,D36,FALSE,FALSE
2021,3b898128-7dbd-41eb-9c1d-2b1eb8a314ad,A03,9,62 mq,"9.2140224, 45.4926511",225000,Residenziale singolo,D36,FALSE,FALSE
2021,3caed8f9-647f-467a-8747-e782e304714f,A03,9,91 mq,"9.2159982806402976509862598608194373976, 45.4926548732008015737234947179378611033",285000,Residenziale singolo,D36,FALSE,FALSE
2021,444e2471-ed24-4d16-a7db-2572eda65a11,A03,9,48 mq,"9.2155544398289, 45.4929116484131",195000,Residenziale singolo,D36,FALSE,FALSE
2021,e7975ed8-c064-4f06-8cca-b2b164e84d32,A04,9,4 vani,"9.2141582, 45.4929707",304000,Residenziale singolo,D36,FALSE,FALSE
2021,25a41211-2de6-4871-abe7-5146e22862e0,A03,10,48 mq,"9.2166224, 45.4939975",238000,Residenziale singolo,D36,FALSE,FALSE
2021,c6d789c7-312c-4347-ae4b-14ffa0e92d41,A03,10,92 mq,"9.2152178, 45.4933845",270000,Residenziale singolo,D36,FALSE,FALSE
2021,601bad8b-6ea1-4281-9139-af6ff80551e4,A03,10,92 mq,"9.21556620515778, 45.4929933387566",350000,Residenziale singolo,D36,FALSE,FALSE
2021,2ca626bf-af54-495f-ac26-6321de6cb58d,A03,12,29 mq,"9.2124099, 45.4919826",120000,Residenziale singolo,D36,FALSE,FALSE
2021,4bdab3bd-0afb-4cfd-bcc3-943b1647c822,A03,12,44 mq,"9.2160965, 45.4939818",125000,Residenziale singolo,D36,FALSE,FALSE
2021,4cf3fa29-34b9-489c-822e-903b0e332dd2,A03,12,44 mq,"9.2159982806402976509862598608194373976, 45.4926548732008015737234947179378611033",170000,Residenziale singolo,D36,FALSE,FALSE
2021,c9bfb8bb-676c-49f2-b9b7-cf2ba3f37ca0,A03,12,99 mq,"9.2133752, 45.4921791",455000,Residenziale singolo,D36,FALSE,FALSE
2021,4b95e64a-b182-4a07-b448-093b6ce48963,A04,1,3.5 vani,"9.216046, 45.4945976",345000,Residenziale singolo,D36,FALSE,"['10 mq', '4 mq']"
2021,bcb0dbca-76a8-4ee4-8c60-0b2eabec8b00,A04,1,1.5 vani,"9.214417, 45.493825",90000,Residenziale singolo,D36,FALSE,FALSE
2021,a87ecc21-effc-4499-9751-974077ddaed6,A04,2,2.5 vani,"9.21756561124717, 45.4962835156028",210000,Residenziale singolo,D36,FALSE,['13 mq']
2021,59043180-0a83-4c7e-af10-e2e7f7573d23,A05,2,1 vani,"9.2169426, 45.4957088",10329,Residenziale singolo,D36,FALSE,FALSE
2021,67c9770b-edba-4248-a00c-f822475c2463,A03,3,6 vani,"9.213213, 45.4926841",395000,Residenziale singolo,D36,FALSE,FALSE
2021,4d89e810-81e3-49a2-8d88-b206524ed7ab,A04,3,53 mq,"9.2144999, 45.4934926",97000,Residenziale singolo,D36,FALSE,FALSE
2021,f43b312a-719e-4982-b68e-4c11e7591d3d,A03,4,67 mq,"9.214417, 45.493825",240000,Residenziale singolo,D36,FALSE,FALSE
2021,13e25685-6037-4f81-88db-507315062246,A03,4,63 mq,"9.21451081736990678266999388247056628478, 45.4939179396377580932389153349690562787",195000,Residenziale singolo,D36,FALSE,FALSE
2021,88f72f35-d5fa-43e0-817f-cdce13ae136a,A03,4,56 mq,"9.214417, 45.493825",215000,Residenziale singolo,D36,['22 mq'],FALSE
2021,7b2dcfdf-cf75-4e9f-84ac-5d8eca1868ec,A03,4,53 mq,"9.214417, 45.493825",245000,Residenziale singolo,D36,FALSE,FALSE
2021,81a34b79-5bfa-4b30-8d60-ff768f0aaaf8,A03,5,66 mq,"9.214417, 45.493825",275000,Residenziale singolo,D36,FALSE,FALSE
2021,5783700a-b420-4a5e-bc2b-1c6c4b0b2374,A03,5,50 mq,"9.21451081736990678266999388247056628478, 45.4939179396377580932389153349690562787",160000,Residenziale singolo,D36,FALSE,FALSE
2021,b2e505e3-f640-4947-9bcc-a7c35570ce24,A03,5,41 mq,"9.216046, 45.4945976",220000,Residenziale singolo,D36,FALSE,FALSE
2021,11fabad2-93e1-49a7-b09e-fc5c2e91e825,A03,5,47 mq,"9.21821258004981, 45.4967496147499",138000,Residenziale singolo,D36,FALSE,FALSE
2021,df7cb15f-fdc7-47db-8c6f-c01d2f9ff238,A04,6,70 mq,"9.21599980934541, 45.4941189571454",255000,Residenziale singolo,D36,FALSE,['6 mq']
2021,f73e9e6e-d534-450a-a6fc-ee03c84f9b68,A03,6,66 mq,"9.2177202, 45.4957402",200000,Residenziale singolo,D36,FALSE,FALSE
2021,21055a8a-6661-45d1-8688-86c053ad0293,A03,6,89 mq,"9.214417, 45.493825",395000,Residenziale singolo,D36,FALSE,FALSE
2021,a66b8d3d-a42e-476d-9cca-a1e5c3f92e00,A04,7,41 mq,"9.214934, 45.4940357",210000,Residenziale singolo,D36,FALSE,['4 mq']
2021,b71df961-433f-4aba-8a95-304c0ef28e59,A03,7,65 mq,"9.2177202, 45.4957402",170000,Residenziale singolo,D36,FALSE,FALSE
2021,8050df68-b6d3-4ea5-b743-e65e173fb8da,A04,7,77 mq,"9.2162701, 45.494741",250000,Residenziale singolo,D36,FALSE,FALSE
2021,18fbb5c2-12a1-41cd-a3d1-65bfc6a8a62e,A04,7,25 mq,"9.2170574018404302402842113956967660281, 45.4954953197792290594290403722104067168",28875,Residenziale singolo,D36,FALSE,['4 mq']
2021,f2779b21-7766-466b-a394-337628a49eca,A03,7,132 mq,"9.2166304, 45.4948144",400000,Residenziale singolo,D36,FALSE,FALSE
2021,b1f21b8a-dba1-4e07-b9fd-4b10e8da2297,A04,8,25 mq,"9.2181519, 45.4966554",46000,Residenziale singolo,D36,FALSE,['4 mq']
2021,ef05c398-c4a1-4611-acbb-98cb73e507b8,A03,9,63 mq,"9.2181519, 45.4966554",240000,Residenziale singolo,D36,FALSE,FALSE
2021,b921c1a3-b0d8-4039-a0c1-56c639c701be,A03,9,61 mq,"9.2167437, 45.4954095",120000,Residenziale singolo,D36,FALSE,FALSE
2021,81c1db2e-1981-463f-b7ad-562ece6bfe10,A05,9,60 mq,"9.214417, 45.493825",46738,Residenziale singolo,D36,FALSE,FALSE
2021,f80e05c4-e976-4d90-88e0-eaaa54400844,A03,9,60 mq,"9.21756561124717, 45.4962835156028",235000,Residenziale singolo,D36,FALSE,FALSE
2021,5712246c-155e-444e-8b7b-1295db52bcf7,A03,9,68 mq,"9.2168008, 45.4956718",240000,Residenziale singolo,D36,FALSE,FALSE
2021,2d6101db-b459-471a-b26a-ecb1d146db35,A03,9,37 mq,"9.2181519, 45.4966554",140000,Residenziale singolo,D36,FALSE,FALSE
2021,401dac92-ebe0-4671-93e7-b9a1ffb82b4e,A04,9,28 mq,"9.21702, 45.495238",160000,Residenziale singolo,D36,FALSE,FALSE
2021,2a0e7fdc-be63-4798-9b55-57a40e4046ff,A03,10,89 mq,"9.2198555, 45.4981073",368000,Residenziale singolo,D36,FALSE,['12 mq']
2021,3cf21adb-c1de-4d5b-8904-5790511d0bb4,A03,10,68 mq,"9.213791, 45.4929796",200000,Residenziale singolo,D36,FALSE,FALSE
2021,5a83f313-172a-4446-a35e-4afcc0cd3055,A07,10,8 vani,"9.2156398, 45.4943921",1333000,Residenziale singolo,D36,FALSE,FALSE
2021,832b817a-f7f3-4b97-98dd-83c6b0291d71,A03,10,238 mq,"9.2147499, 45.4936917",540000,Residenziale singolo,D36,FALSE,['4 mq']
2021,466c3ff2-5afc-46e3-90f9-86b8605ea4cd,A04,11,53 mq,"9.2147499, 45.4936917",170000,Residenziale singolo,D36,FALSE,FALSE
2021,f7cb3394-4d3f-4f49-9b2a-f3e1abf27ef3,A03,11,66 mq,"9.2198555, 45.4981073",233000,Residenziale singolo,D36,FALSE,FALSE
2021,6b9788a8-ba55-499f-a055-ceafa5c3730d,A03,12,39 mq,"9.21408836083084, 45.4932367649716",207000,Residenziale singolo,D36,['14 mq'],FALSE
2021,c5a82f5c-53ef-4de6-9078-fb4c15b30515,A03,12,41 mq,"9.21756561124717, 45.4962835156028",165000,Residenziale singolo,D36,FALSE,FALSE
2021,f572e2c0-b7bc-40db-bc39-020a87430009,A03,1,3 vani,"9.2125442, 45.4916429",210000,Residenziale singolo,D36,FALSE,FALSE
2021,a9fe8241-3c2b-4ef3-8d6b-75a96922aee0,A03,1,5.5 vani,"9.21340185750716596654516090477936866068, 45.4917443546640119625710940656543082334",500000,Residenziale singolo,D36,FALSE,FALSE
2021,9af725cb-00eb-4ccb-9d44-0b124d2825a5,A04,2,3 vani,"9.21589084985643, 45.4917553709422",276000,Residenziale singolo,D36,FALSE,['9 mq']
2021,c3fb6979-b9f7-4b6b-8516-7a873ce6e6d5,A04,2,1.5 vani,"9.21397, 45.4915874",16106,Residenziale singolo,D36,FALSE,FALSE
2021,b3a4f221-b330-43a0-835c-daddc30ad5bf,A04,3,26 mq,"9.21340185750716596654516090477936866068, 45.4917443546640119625710940656543082334",155000,Residenziale singolo,D36,FALSE,FALSE
2021,e6c18590-c922-40f7-8d3f-b805760ee7ae,A04,4,17 mq,"9.2151411, 45.4916605",116000,Residenziale singolo,D36,FALSE,FALSE
2021,99ec4453-b8f9-45f7-a7ca-937ac5c4e214,A03,5,99 mq,"9.21589084985643, 45.4917553709422",610000,Residenziale singolo,D36,FALSE,FALSE
2021,d3f25193-dee6-4567-aead-ad25bbd5af7c,A03,5,84 mq,"9.21467886842295, 45.4913946917593",263000,Residenziale singolo,D36,FALSE,FALSE
2021,5ae83b75-1e89-44ab-ae8f-1d5f6432e62d,A03,5,68 mq,"9.2155019, 45.4916122",247000,Residenziale singolo,D36,FALSE,['9 mq']
2021,726ec184-23ea-47d6-9e7c-fab51d92145a,A03,5,68 mq,"9.2121695, 45.4917149",318000,Residenziale singolo,D36,FALSE,FALSE
2021,be830133-f086-41a3-a585-01f638b873fe,A03,5,28 mq,"9.2125442, 45.4916429",40000,Residenziale singolo,D36,FALSE,FALSE
2021,8b50a00d-1439-4541-87e2-c65b44c5510f,A03,6,81 mq,"9.21397, 45.4915874",260000,Residenziale singolo,D36,FALSE,FALSE
2021,b6c587fd-2c0b-4bc6-b48f-42a5e3598a18,A03,6,74 mq,"9.21589084985643, 45.4917553709422",329000,Residenziale singolo,D36,FALSE,FALSE
2021,7c9b6f77-1613-4e99-b33c-0e9188254fb4,A03,6,55 mq,"9.2121695, 45.4917149",220000,Residenziale singolo,D36,FALSE,FALSE
2021,9ded61fd-62de-4b53-be88-4ec2feddc5cf,A03,7,124 mq,"9.2121695, 45.4917149",420000,Residenziale singolo,D36,FALSE,FALSE
2021,88faee90-c2c9-4be3-814b-8da822c94fe9,A02,7,46 mq,"9.2121695, 45.4917149",218000,Residenziale singolo,D36,FALSE,FALSE
2021,0232bc16-ee5d-4a92-93a1-9794f295bf8a,A02,9,49 mq,"9.21397, 45.4915874",268000,Residenziale singolo,D36,FALSE,['2 mq']
2021,584c7541-0dc3-4b94-940a-827fbb2befa5,A03,10,84 mq,"9.21340185750716596654516090477936866068, 45.4917443546640119625710940656543082334",370000,Residenziale singolo,D36,FALSE,FALSE
2021,904e6269-9a83-4af7-8a4d-ed62d7f0e19a,A04,1,2.5 vani,"9.21740547331522879237761957886929490665, 45.4922997667625232860913614307593962465",95000,Residenziale singolo,D36,FALSE,FALSE
2021,fcd67085-9acb-4989-bff0-f8549df33c0a,A03,2,3 vani,"9.2173273, 45.492238",111000,Residenziale singolo,D36,FALSE,['10 mq']
2021,d60caa6f-28f4-4608-8288-4c2876a39f38,A04,2,2.5 vani,"9.21634711511558, 45.4919633143843",164000,Residenziale singolo,D36,FALSE,FALSE
2021,baed6d57-67d0-479d-86b0-bbc4d74313d8,A04,2,2.5 vani,"9.2167808, 45.4919138",140000,Residenziale singolo,D36,FALSE,['2 mq']
2021,4329541b-32bf-492f-aeee-b17c15353709,A04,2,4 vani,"9.21735120248512150352900748389836228508, 45.492123746393751530218020156891253406",290000,Residenziale singolo,D36,FALSE,FALSE
2021,b90ddfae-4245-4b78-9fa7-1d16f9418103,A04,3,4 vani,"9.21648942074385921660539282209953229781, 45.4921273947294070920341464187645135514",240000,Residenziale singolo,D36,FALSE,['21 mq']
2021,722d8d47-6ed3-4a1e-843e-e0b3f4e93cd6,A04,3,51 mq,"9.2173273, 45.492238",202000,Residenziale singolo,D36,FALSE,FALSE
2021,2a96f9c4-6588-4fcb-b82f-2bda60e9108b,A03,5,40 mq,"9.21763658880357, 45.492684284",180000,Residenziale singolo,D36,FALSE,FALSE
2021,e59da380-1190-4aa4-bf98-32a6f13ef2af,A03,6,54 mq,"9.2173273, 45.492238",230000,Residenziale singolo,D36,FALSE,FALSE
2021,86e58075-3209-46b5-8b8a-1c0705aa1b8a,A04,7,46 mq,"9.21648942074385921660539282209953229781, 45.4921273947294070920341464187645135514",185000,Residenziale singolo,D36,FALSE,FALSE
2021,f01a087d-ec27-4b58-9302-3328bdfa9296,A03,7,94 mq,"9.2168104, 45.4919952",300000,Residenziale singolo,D36,FALSE,FALSE
2021,4de11464-b588-4e9e-915d-901a651622dd,A04,9,45 mq,"9.21735120248511844952966904277066630974, 45.4921237463938128590955864946120848385",200000,Residenziale singolo,D36,FALSE,FALSE
2021,feb5ddb2-b587-4c9a-b3f4-e24b43d70f38,A03,10,63 mq,"9.2179519, 45.4928042",210000,Residenziale singolo,D36,FALSE,FALSE
2021,fdd51d4b-0baa-45bd-9d60-a426ea0fdf77,A03,10,46 mq,"9.21634711511558, 45.4919633143843",39000,Residenziale singolo,D36,FALSE,FALSE
2021,3d2ed48f-5b37-40d7-97e1-01adae4851e0,A04,12,30 mq,"9.21735120248511844952966904277066630974, 45.4921237463938128590955864946120848385",91326,Residenziale singolo,D36,FALSE,FALSE
2021,02bff9c7-dc43-4112-a10e-7184707d8378,A03,2,5.5 vani,"9.2140251, 45.4920245",260000,Residenziale singolo,D36,FALSE,FALSE
2021,04ded115-cc48-4a4a-86ca-c5ff0292d2ef,A03,2,4 vani,"9.21545174775551, 45.4923966390368",215000,Residenziale singolo,D36,FALSE,FALSE
2021,1ad8ebbc-8309-49ba-87b8-b0fb67bdf22e,A04,3,4.5 vani,"9.2160943, 45.4924496",240000,Residenziale singolo,D36,FALSE,FALSE
2021,abf8490c-515d-4973-8440-0191ef19e37c,A03,3,64 mq,"9.2154163, 45.492391",203000,Residenziale singolo,D36,FALSE,FALSE
2021,cf996621-2579-413c-806b-693fd426b067,A04,3,70 mq,"9.2154163, 45.492391",290000,Residenziale singolo,D36,FALSE,FALSE
2021,cee46ecf-c5c7-4136-83d6-bde42b8dfec3,A04,4,45 mq,"9.2153193, 45.4922152",150000,Residenziale singolo,D36,FALSE,FALSE
2021,ddc98c09-7c9a-4091-861a-31008bf157f7,A02,5,143 mq,"9.2132268, 45.491954",173769,Residenziale singolo,D36,FALSE,['12 mq']
2021,45f90f32-d32d-451f-811d-ff5841ffe769,A03,5,57 mq,"9.216399, 45.4922395",286000,Residenziale singolo,D36,FALSE,FALSE
2021,c7d73e0a-420e-43dd-a5d0-ebb5dc1e54be,A04,6,45 mq,"9.2132268, 45.491954",37416,Residenziale singolo,D36,FALSE,FALSE
2021,7fb8c22f-99a1-44f7-aded-6ad88636aea1,A03,7,34 mq,"9.2132268, 45.491954",200000,Residenziale singolo,D36,FALSE,FALSE
2021,60c0a4d0-4654-409d-9f73-d5017215f5c6,A04,7,56 mq,"9.2155475, 45.4922323",120000,Residenziale singolo,D36,FALSE,FALSE
2021,05ac718b-a20e-4c6d-9b08-5a4a426123cc,A04,9,72 mq,"9.2155475, 45.4922323",94965,Residenziale singolo,D36,FALSE,FALSE
2021,beac6778-e7c4-4569-b4a7-befd05996dc2,A03,9,38 mq,"9.2132268, 45.491954",215000,Residenziale singolo,D36,FALSE,['3 mq']
2021,7fe0bd9f-c97f-43a2-b3b9-2ffbdd510d34,A04,9,50 mq,"9.21658478884027050310393969528693330516, 45.4924765808842212628906584431538374459",182000,Residenziale singolo,D36,FALSE,['7 mq']
2021,6b10a8f4-6123-4efe-bb7f-cfbd48b8c7ea,A03,9,113 mq,"9.2154163, 45.492391",410000,Residenziale singolo,D36,FALSE,FALSE
2021,9ee87645-af5d-44b9-8a6b-c76c4bb0ff59,A04,10,99 mq,"9.21220721722531118022166497309455230595, 45.4917292506620050247678614387074704736",340000,Residenziale singolo,D36,FALSE,['16 mq']
2021,63c16348-b01e-4aa5-b4de-6e852e76025c,A03,10,58 mq,"9.2150229, 45.4921979",295000,Residenziale singolo,D36,FALSE,FALSE
2021,cfc48d63-e8db-4e6d-9921-8499e5eafdde,A04,11,18 mq,"9.2140251, 45.4920245",86000,Residenziale singolo,D36,FALSE,FALSE
2021,282a1100-c1a9-486b-af2c-1c53edca1061,A04,1,5 vani,"9.217853, 45.4919772",197000,Residenziale singolo,D36,FALSE,FALSE
2021,c4512f82-2d86-4549-b63c-3f4f56811322,A03,1,5 vani,"9.2196905, 45.490523",180000,Residenziale singolo,D36,FALSE,FALSE
2021,25fa3b2f-7ce6-421b-95e4-f05f8cec8b48,A03,1,2.5 vani,"9.2187414, 45.4921118",141000,Residenziale singolo,D36,FALSE,FALSE
2021,391a3f4c-f1c6-448e-8044-1a6995b064c5,A03,1,5.5 vani,"9.2192944, 45.4908081",290000,Residenziale singolo,D36,FALSE,FALSE
2021,eca03eea-a012-4a1d-9438-dd90838bbabd,A03,1,2.5 vani,"9.2197658, 45.4909821",55000,Residenziale singolo,D36,FALSE,FALSE
2021,11129da5-4809-42fe-ac8c-931f20e31c9f,A04,2,2.5 vani,"9.2191269, 45.4903027",183000,Residenziale singolo,D36,FALSE,FALSE
2021,ec3c6b36-9a47-40ea-83f4-2782a9945244,A03,3,5 vani,"9.2196905, 45.490523",298000,Residenziale singolo,D36,FALSE,FALSE
2021,1cdf33e6-a58a-49cb-b421-5f4f35695ed8,A04,3,4 vani,"9.22014571181656, 45.4899841954223",203000,Residenziale singolo,D36,FALSE,FALSE
2021,ab79aeba-b9d8-483c-aaf0-9b4bfede15a8,A04,4,90 mq,"9.22096091594644352225858366497199035277, 45.4897784169426819588878245672570128769",49213,Residenziale singolo,D36,FALSE,FALSE
2021,5809c6e5-4677-49bf-b535-27dd5b1a798b,A03,4,89 mq,"9.22096091594644352225858366497199035277, 45.4897784169426819588878245672570128769",310000,Residenziale singolo,D36,FALSE,FALSE
2021,136eba0a-5748-4519-8dbf-20e8391915cd,A03,4,38 mq,"9.2203058, 45.4896711",165000,Residenziale singolo,D36,FALSE,FALSE
2021,7b6c1d3b-78d7-4738-a240-c803205e8f25,A03,5,78 mq,"9.2205592, 45.4896884",250000,Residenziale singolo,D36,FALSE,FALSE
2021,b900caa0-795c-4237-8e9b-380eb826ea30,A03,5,34 mq,"9.2192944, 45.4908081",125000,Residenziale singolo,D36,FALSE,FALSE
2021,360e7d67-b44b-4ecd-9e00-70ac1bb1118e,A03,5,42 mq,"9.2180827, 45.491768",142000,Residenziale singolo,D36,FALSE,FALSE
2021,ead4506f-45d7-4b31-841b-89bee5f2a61e,A03,5,69 mq,"9.2203058, 45.4896711",200000,Residenziale singolo,D36,FALSE,FALSE
2021,4eae63c9-0b4d-44b2-b420-103c4571834b,A03,5,56 mq,"9.2180479, 45.4916016",180000,Residenziale singolo,D36,['19 mq'],FALSE
2021,ceee685d-ac57-4603-ad54-946a5b5eea37,A03,6,51 mq,"9.21772833228286783770216173638148522617, 45.4910486133166349062755757865796149646",185000,Residenziale singolo,D36,FALSE,FALSE
2021,9231e1f4-57a0-4450-b1e2-0cd8cdbe3ce5,A03,6,88 mq,"9.2209914, 45.4897232",332000,Residenziale singolo,D36,FALSE,FALSE
2021,a81922fd-6798-47a8-8df7-33456debc6ad,A03,6,39 mq,"9.2189268, 45.490858",162000,Residenziale singolo,D36,FALSE,FALSE
2021,1a0cd9ef-3ce8-434e-a1b7-44abee068d18,A04,7,39 mq,"9.2187414, 45.4921118",185000,Residenziale singolo,D36,FALSE,FALSE
2021,79b45513-3771-47db-93b7-f6f876fe36f2,A03,7,5 vani,"9.22096091594644352225858366497199035277, 45.4897784169426819588878245672570128769",360000,Residenziale singolo,D36,FALSE,['6 mq']
2021,266f55be-0544-4f76-a4bc-1d0f1409625f,A03,8,47 mq,"9.21894018488017, 45.4913771990502",179000,Residenziale singolo,D36,FALSE,['17 mq']
2021,0953f3c1-8e46-48d5-b8bc-e91d3f7d68c2,A04,9,107 mq,"9.2192944, 45.4908081",500000,Residenziale singolo,D36,FALSE,['14 mq']
2021,b25ef716-2daa-4a4f-8e0a-d95615cd15b5,A03,9,66 mq,"9.217853, 45.4919772",300000,Residenziale singolo,D36,FALSE,FALSE
2021,f3ec5dcd-f8e0-4b72-95c3-802cc184b228,A03,9,41 mq,"9.2189268, 45.490858",265000,Residenziale singolo,D36,FALSE,FALSE
2021,a3cdbdd2-7fc9-4265-abe2-b3196845e2cb,A03,10,5 vani,"9.2201084, 45.4899795",30000,Residenziale singolo,D36,FALSE,FALSE
2021,90a0f893-96db-4137-b924-1af9b0c01e7c,A03,11,33 mq,"9.2192944, 45.4908081",120000,Residenziale singolo,D36,FALSE,['3 mq']
2021,abded479-8cb3-4be7-b837-2a663c610da9,A04,11,43 mq,"9.21926300463097, 45.4906206143049",130000,Residenziale singolo,D36,FALSE,FALSE
2021,e10defc4-833e-4956-9775-b536218ffad0,A04,11,80 mq,"9.2186264, 45.4917482",159999,Residenziale singolo,D36,FALSE,FALSE
2021,b0c31d0e-6c5a-4bdc-9092-2ec0483d517e,A04,11,57 mq,"9.2189634, 45.4913938",230000,Residenziale singolo,D36,FALSE,FALSE
2021,9738b7ce-1a7f-41cf-8480-5590a62fb691,A03,12,58 mq,"9.2201084, 45.4899795",305000,Residenziale singolo,D36,['19 mq'],FALSE
2021,cff26d6f-6d1b-4b5c-862e-1adbbbfac6da,A04,12,45 mq,"9.2186264, 45.4917482",180000,Residenziale singolo,D36,FALSE,FALSE
2021,f2f83d23-1915-4add-8796-1f28ed645b04,A03,12,61 mq,"9.21776763716300011050665353386214502049, 45.4918501059570487963750748878522778588",257000,Residenziale singolo,D36,FALSE,FALSE
2021,0f62529e-f1e7-40e8-9f95-c13415e05e8a,A03,1,5 vani,"9.2181394, 45.4900011",380000,Residenziale singolo,D36,FALSE,"['5 mq', '8 mq']"
2021,084ba086-3764-4842-b005-fadbdbbfe740,A05,3,2.5 vani,"9.2149446, 45.4909358",95000,Residenziale singolo,D36,FALSE,FALSE
2021,bec89303-08bf-42bc-8a41-23756a07ba62,A03,3,58 mq,"9.2190848, 45.4900497",210000,Residenziale singolo,D36,FALSE,FALSE
2021,639d4c4d-3535-4ea9-aec5-3e1907c015db,A04,4,61 mq,"9.2181394, 45.4900011",199000,Residenziale singolo,D36,FALSE,FALSE
2021,37e2ed2b-a097-4e02-867a-7cc2ecbc52de,A03,4,65 mq,"9.2149446, 45.4909358",290000,Residenziale singolo,D36,FALSE,['6 mq']
2021,a54a1f33-f213-4d42-ba59-28fefead8dc4,A03,4,43 mq,"9.2181394, 45.4900011",180000,Residenziale singolo,D36,FALSE,FALSE
2021,ce334dea-1b73-491f-9eec-22393ea01bde,A03,5,91 mq,"9.2191286, 45.4895298",370000,Residenziale singolo,D36,FALSE,['7 mq']
2021,1df10438-dabf-45b7-bbc7-4e01f09122c6,A03,5,127 mq,"9.2182091, 45.4903027",610000,Residenziale singolo,D36,FALSE,FALSE
2021,6a184f3c-1344-4e2c-88c1-fb1c78533649,A03,5,58 mq,"9.2181394, 45.4900011",215000,Residenziale singolo,D36,FALSE,FALSE
2021,56cd2e71-b818-4e4a-82ec-89f60150e59d,A03,5,60 mq,"9.2191286, 45.4895298",255000,Residenziale singolo,D36,FALSE,FALSE
2021,9ec3d0a8-0f3c-49ec-9014-08a25c1d4621,A03,6,70 mq,"9.2177337, 45.4906725",185000,Residenziale singolo,D36,['13 mq'],FALSE
2021,19554a10-7254-4576-8ff6-fdc3f2158dc7,A03,7,85 mq,"9.2160422, 45.4910455",382000,Residenziale singolo,D36,FALSE,FALSE
